Ticker_Name,Ticker,Texts,Like_Count,Datetime
shopee,SE,"15% Off and 10% Off Vouchers are available today. You may use the one tagged with ""Overseas and Preferred"" to buy from stores based in Korea, Japan, etc. I usually use those for buying KPop merch and skincare products. 😉

Claim March 9 Shopee Ph Vouchers: https://t.co/UPchs4vrIe https://t.co/IqjT41N96w",2,2023-03-08 23:50:22
shopee,SE,"@Lexi_noodlearts I've never tried aliexpress too, do you have shopee or lazada perhaps? They have items from taobao",1,2023-03-08 23:59:03
shopee,SE,@leemkslut even my outfit from shopee looks way more better than them🤭,0,2023-03-09 04:28:41
shopee,SE,"Bakit yung ibang reviews of sa Shopee, and Lazada sound like they are coming from google translate? It's like the seller from China speaking Tagalog but culled out from google translate. Most likely to boost sales.",6,2023-03-09 04:33:33
shopee,SE,"💳: #haerizzbuythis

finally, may non album pc narin ako ni haerin 😘

buy this from shopee

💸 — 430 PHP https://t.co/xMVzazDT3D",1,2023-03-09 05:09:05
shopee,SE,"OPEN JASTIP HANDCARRY KOREA
Daiso, Artbox, Duckyworld, etc.

🚚 Ship from Jakarta &amp; Selangor 🇮🇩🇲🇾
💵 Price INCLUDE handcarry fee, EXCLUDE packing fee, admin fee (shopee ina only), and local postage fee

ETA 🇮🇩: 15 March
ETA 🇲🇾: 1 April

Scroll this thread for items each store 👇🏼",5,2023-03-09 05:24:58
shopee,SE,"i bought this set at the korean surplus store today for 100 php

1 yard embroidery cloth
100% cotton embroidery floss
dmc metallic and multicolored floss and
hoop

and iya quality is so much better than the ones from shopee https://t.co/zxuTQ1ssVV",8,2023-03-09 05:29:42
shopee,SE,i can get this look from shopee 😭👹,0,2023-03-09 05:35:10
shopee,SE,"wts lfb ph 

monsta x reason album - sealed &amp; onhand 

photobook - ver 3 (400) w pob (650)
jewel - changkyun ver (450) w pob (700)

pobs avail: beatroad changkyun, mmt jooheon

from bogus buyers 🥺 dm if inch to buy!

shopee cod ok but w fees ◡̈",0,2023-03-09 05:39:30
shopee,SE,"til: its v easy to get away w a hit n run in malaysia. the police and insurance companies are taichi masters.

Jan - someone drove into my car from behind, my reverse sensor came off. my mechanic says its 250+ bucks to repair, the guy tells me i can buy it on shopee for 30 bucks",4,2023-03-09 06:21:10
shopee,SE,"Photocard Acrylic Case haul from Shopee✨🤍 putting some of my fave pcs on display 🪞🦋

#kpop #photocard #photocardcollection #seventeen  #taeyong #kpoppc #kpopmerch
https://t.co/gUUGL21eBf",1,2023-03-09 06:21:50
shopee,SE,PS3 Game Disc from Personal Collection III for RM88.00 - RM119.90. Get it on Shopee now! https://t.co/Po47Ai3C13 #ShopeeMY https://t.co/xglkmVeIgl,0,2023-03-09 06:25:00
shopee,SE,"2 days away from biz, pergi holiday happykan anak2 sebab too busy dengan #SaleRM25flonerch now we’re back on track! Postage on semula ✨

Dah beli perfume bau T20 harga RM25 ke belum 👀

Shopee ; https://t.co/OD33j70fUX
TT ; https://t.co/UOtRG2f07v https://t.co/U46zXdTJI0",7,2023-03-09 06:25:59
shopee,SE,"WTS / LFB 
Bath &amp; Body Works Three Wick Candle
✨100% authentic from canada
super nice ng smell!! buong kwarto babango🤣
✨ggx/shopee cod + .8% 
✨mas cheaper compare sa bbw malls here sa ph https://t.co/R7XVbe4xPk",0,2023-03-09 06:48:54
shopee,SE,does anyone know if tbz lightstick from shopee is original 😞,0,2023-03-09 06:50:21
shopee,SE,"From dawn🌞 to dusk 🌚, hot 🥵 or cold 🥶 - Klean Kanteen's RISE Drinkware Collection has got your back with its vibrant colors.
Direct link for Lazada.👉https://t.co/gndsudiJbR
Direct link for Shopee.👉https://t.co/qhs4UjnwHX https://t.co/hEDBIm93Fg",1,2023-03-09 06:59:51
shopee,SE,"From dawn🌞 to dusk 🌚, hot 🥵 or cold 🥶 - Klean Kanteen's RISE Drinkware Collection has got your back with its vibrant colors.
Direct link for Lazada.👉https://t.co/gndsudiJbR
Direct link for Shopee.👉https://t.co/qhs4UjnwHX https://t.co/o34J0KGOvC",1,2023-03-09 07:00:25
shopee,SE,"From dawn🌞 to dusk 🌚, hot 🥵 or cold 🥶 - Klean Kanteen's RISE Drinkware Collection has got your back with its vibrant colors.
Direct link for Lazada.👉https://t.co/gndsudiJbR
Direct link for Shopee.👉https://t.co/qhs4UjnwHX https://t.co/FBzXXoz1hq",1,2023-03-09 07:00:43
shopee,SE,gumagana pa kaya to? lol i bought a charger from shopee sana gumagana pa wahaha https://t.co/KsBLThktNW,0,2023-03-09 07:07:56
shopee,SE,@jehielkarsten @psychokenetics i use magic data 599. purchased it from shopee!!! super nice deal 👍🏼,0,2023-03-09 07:14:05
shopee,SE,"… ! 💐 ꒰ #rikiscartmails ꒱

𓏔 from @avcstudios_ 

love mail! 💞 hello, thank you so much for all of this, I love it so much, ni-ki so pogi hehe. 

You guys should totally buy from their shop, it’s very high quality and nakakakilig 😆 

shopee : https://t.co/l4KTrTBH6U https://t.co/R0o3Nrh7aB",5,2023-03-09 07:40:31
shopee,SE,@tartar_sous and shopee always had issue w vouchers being fully redeemed or not I swear i have seen the same voucher go from fully redeemed to 99 percent and u can select it until it's at checkout and they tell u it's fully redeemed but becomes available againlater,0,2023-03-09 07:51:48
shopee,SE,"Because it's happened before, some in Matsu prepared by stockpiling prepaid SIMs - some even used SIMs from China they bought on Shopee",3,2023-03-09 08:10:05
shopee,SE,"WTS NACIFIC new event (double sided pc)

💰price TBA exclude postage

Availability:
Chan ❌
Lee Know ❌
Changbin ✅
Hyunjin ❌
Han ✅
Felix ✅
Seungmin ✅
I.N ✅

📌 will secure from shopee
📌 felix prefer to tie with cb/i.n

DM to buy! #pasarSKZ #pasarstraykids",0,2023-03-09 08:13:29
shopee,SE,"btw this is packed na pala. rts from shopee since hindi natanggap nung buyer.

@ENHYPENMARKETPH help rt po, thank youuuu",0,2023-03-09 08:28:03
shopee,SE,"The SMCU Express is still boarding! Find the 0917xSMTOWN piece that's missing from your collection now! 

Available in the following channels: 
https://t.co/w5acjDnvXI 
0917 Flagship store in Shopee and Lazada 
0917 BHS Pop-up Booth 

#0917Lifestyle #0917xSMTOWN #0917SMCUExpress https://t.co/PyXmd8JeEm",12,2023-03-09 08:30:00
shopee,SE,"NACIFICxSKZ Round 18.0 ✨
2nd Early Reservation

Three members left🥹

RM26
CB✅
*HJ✅
I.N✅

✏️Price exc local postage
✏️hj tie with cb/in
✏️Confirm secure🙆‍♀️
✏️Secure from shopee
#pasarskz #pasarstraykidsMY #pasarskzmy #pasarstraykids",0,2023-03-09 08:44:06
shopee,SE,@lifeishard3193 X da lah beli something from shopee je,0,2023-03-09 08:56:46
shopee,SE,@nzranasr @itstheKaza LG is designer washing machine haha. You can get toshiba 7kg separate washer and dryer for less than 2k. This one pluck from shopee. https://t.co/d1BR74x1LO,2,2023-03-09 08:58:07
shopee,SE,"PSA TO ALL MALAYSIANS

If you ever receive a call from shopee telling you you’ve won a cash price but you would need to disclose your banking credentials (including your PAC) to claim it, please don’t be stupid!! There’s no such thing a free meal!",1,2023-03-09 09:05:32
shopee,SE,bump wts lfb got7 jayb jb youngjae mark jinyoung yugyeom bambam breath of love last piece sugar colors from ars be yourself got7 ep somo fume just right  pc shopee exclusive photocard,0,2023-03-09 09:13:09
shopee,SE,"@MyMaybank hi, please check on my maybank acc pleaseee, i want to transfer my money from mybank through shopee but its just can't and due to the maintainence pleaseeeeee fix it ASAP @MyMaybank  @MyMaybank  @MyMaybank  @MyMaybank",0,2023-03-09 09:38:48
shopee,SE,@ryuseipeach i got it from shopee :3idk if it’s available for you thooo~,1,2023-03-09 09:45:41
shopee,SE,grabe ang laki ng fee ng shopee if magtratransfer ka from gcash to shopee pay 😔,0,2023-03-09 09:56:34
shopee,SE,Shopee hello how can I get this product am from Uganda,0,2023-03-09 10:08:23
shopee,SE,"guys please buy from shopee mall, harga murah from physical shop (1799). and wait for sale, esp with upcoming raya 😉 https://t.co/s7IK6BHho1",27,2023-03-09 10:16:50
shopee,SE,@StarDumbJam Hey i bought from the same guy on shopee,2,2023-03-09 10:31:59
shopee,SE,just got my order from them and i can guarantee na safe ang packaging and was handed safely by shopee,0,2023-03-09 10:42:58
shopee,SE,"We still have slots for the EARLY BID SET! 

Jimin (BTS) Solo Album : Face  PH GO

✨ VERY LONG DOP: ONCE ONHAND IN PH
 ✨NO DOWNPAYMENT

From Weverse (with POB and Early-Bird Gift)

Random - 990
Set - 1980 
Weverse Ver. - 640 
All ver. - 2620

✅ Shopee COD
✅ NETA",5,2023-03-09 10:46:52
shopee,SE,"If u buy it from acqua di parma (got mine from adp site), it smells nothing like sampaguita. Im not good with scents but i can describe it as smth that is not too strong. Manly but not the type thatll make your nose scrunch. Far from the sample that can be bought from shopee. https://t.co/RAWkr4Sbbi",6,2023-03-09 10:59:30
shopee,SE,"Some cute ready stock bracelets that you can get from Beadybuddies! 💕 ig : @/beadybuddies

- open custom (design, can alter size) ✅ 
- rm15 free shipping on shopee ✅

thread; https://t.co/gB5ILcR279",47,2023-03-09 11:06:19
shopee,SE,"@soobfied HI SEV I GOT IT FROM SHOPEE 

its Cartoon Cinnamoroll Pendant Precise Camera Lens Protector Bracket Makeup Mirror Case For iPhone 14 Pro Max 14Plus XR XS Max 11 12 13 Pro Max 12Pro 11Pro Max Phone Cover Casing 😭😭😭 i copy pasted it Okay ..",0,2023-03-09 11:20:29
shopee,SE,"Hello Davao 🐰

Just secured (2x) sealed newjeans weverse album ep 1…but I’m still contemplating whether I should also buy newjeans omg weverse from a well known kpop shop from shopee baka kasi i-open ng rider ang parcel🤧

You may start manifesting the versions you want https://t.co/MHqEyqkGCA",1,2023-03-09 11:25:12
shopee,SE,". . . open pre-order!
(9/3 - 16/3)

✧ BOYS PLANET 
HEARTTHROB KEYCHAIN ✧
by @sqrcart

💸 38k | 💸 DP 15k

[ 🖇 ] 
✧ available all trainees (by req)
✧ order by dm 💌
✧ shipping from solo📍

[ 🖇 ] dp &amp; co by shopee @.laquenetta https://t.co/11o73z8fVq",55,2023-03-09 11:27:31
shopee,SE,"Idk shopee video so weird, mostly they steal from thr other Content Creators or use a wrong explanation for their video.

Oh yeah, They just want a money",0,2023-03-09 11:28:50
shopee,SE,"--- Just tell me who your bias is and I'll order a random PC from shopee and have it delivered to you (ofc I'll pay for it)

so winner must be active 🧡

If may issue PC di ko na po problema lol https://t.co/IFi1hdX17C",15,2023-03-09 11:43:14
shopee,SE,"I'm selling NEAR MINT Nikon NIKKOR 50mm f/1.4 Ai, Teleconverter TC-200 2X, Cap Depan, Cap Belakang dari Jepun NEAR MINT Nikon NIKKOR 50mm f/1.4 Ai, TC-200 2X Teleconverter, Front Cap, Rear Cap from Japan for RM1,146.00. Get it on Shopee now! https://t.co/RFoIaW3Rgx #ShopeeMY",0,2023-03-09 11:55:02
shopee,SE,"--- Just tell me who your bias is and I'll order a random PC from shopee and have it delivered to you (ofc I'll pay for it)

so winner must be active 💜

If may issue PC di ko na po problema lol https://t.co/uz9h8WN32e",10,2023-03-09 11:57:14
shopee,SE,"꒰ wts / lfb / ph only ꒱

Please help RT 🥺

RED VELVET SEASON’S GREETINGS 2023 w/ Makestar POB

𓂋 ONHAND
𓂋 500 ea 450 if PAYO
𓂋 from shopee direct ship from KR to PH
𓂋 if taking JOYRI will add the unit mini poster

🏷 Irene Seulgi Yeri Wendy Joy Red Velvet Luvies https://t.co/ipzgkFZc8o",2,2023-03-09 12:43:59
shopee,SE,"this tweet is getting numbers… btw this actually comes in a set of 5 so it’s perfect for multiple guests 🥹

for those asking where i got this from, i just got it from an online surplus/collectible store on shopee!",5,2023-03-09 12:46:42
shopee,SE,"I'm selling EXC+++++ Nikon Nikkor 35mm f/2.8 Ai-S AIS W/ Front Cap, Rear Cap from Japan for RM760.00. Get it on Shopee now! https://t.co/czs0k5Axk0 #ShopeeMY",0,2023-03-09 12:47:24
shopee,SE,"I'm selling EXC+++++ Nikon Nikkor 35mm f/2.8 Ai-S AIS W/ Front Cap, Rear Cap from Japan for $232.20. Get it on Shopee now! https://t.co/Pfsx3arXX2 #ShopeeSG",0,2023-03-09 12:49:28
shopee,SE,controlling myself from checking out another stuff from shopee 😀,0,2023-03-09 12:56:17
shopee,SE,"[help rt&lt;3] wts jhope official pcs 🇲🇾

–mint condition
–can provide pic &amp; vid condition
–no rush postage ‼️

Shopee link : https://t.co/3fVDMNzX0d
Can also purchase directly from me if want to use normal postage instead shopee

#pasarBTS @BTStrading_MY @pasarBTS @BTSMarketMY https://t.co/VzAgVoO3ug",2,2023-03-09 12:56:44
shopee,SE,"WTS LFB PH only 

Selling Dupes from #twst Cardass Die Cut Stickers

MOP: BPI or GCASH
MOD: Grab, Lalamove, or via Shopee link (all should be shouldered by buyer)

PHP 30 per pc
Available items on photo, except for 1 Jade, 1 Kalim, Rook, 1 Idia

DM me https://t.co/7Ehwz9ZBKY",0,2023-03-09 12:56:53
shopee,SE,10 orders ko from shopee just this week😭 and,0,2023-03-09 13:00:47
shopee,SE,"I'm selling EXC+++ Minolta MD ZOOM 70-210mm f/4, Front Cap, Rear Cap from Japan for RM420.00. Get it on Shopee now! https://t.co/yjXUlcGk2n #ShopeeMY",0,2023-03-09 13:02:47
shopee,SE,"wts want to sell jual🦥 포카 
NCT photocard polaroid collect book kolbuk nct 2020 polaroid Taeil from home
💸 15k for set
🚚 shopee / reguler
🏠 Bogor https://t.co/BNBB6L66mm",0,2023-03-09 13:05:02
shopee,SE,"I'm selling EXC+++ Minolta MD ZOOM 70-210mm f/4, Front Cap, Rear Cap from Japan for $150.12. Get it on Shopee now! https://t.co/o1G1AWqGBY #ShopeeSG",0,2023-03-09 13:05:05
shopee,SE,"wts iu official pcs 🇲🇾

no rush postage ‼️
mint condition
will provide pic / vid condition

shopee link to purchase: https://t.co/3fVDMNzX0d

also can purchase directly from me if want to use normal postage! (jnt)

 #pasariu #pasarjieun @pasarjieun https://t.co/iVHl6nOgqi",1,2023-03-09 13:08:35
shopee,SE,"Everyday is for pajamas! Here is some comfy pajamas from shopee 🪄 

Material silk satin 🥹 how cute color purple tuuuu 
🛒 https://t.co/2LYLajLcJq https://t.co/myhlWzppBp",4,2023-03-09 13:26:37
shopee,SE,@NauraRania uh yeah kind of? there's this online store here in ph named shopee and there's this ph seller that sells products from japan idk if they live there or they're ordering it from someone that is in japan and then have it ship here and then they sell that to their store,0,2023-03-09 13:32:02
shopee,SE,@lex_are_lexies they r partnered with shopee sis kaya they have our info from address to our personal numbers. Scam talaga si shopee hahaha,0,2023-03-09 13:33:54
shopee,SE,"wts lfb hanni tinkerbell [ ₱250 ] TINGI bought fr shopee hence the price❗stbo from mm consol. prio payo or 24hrs dop w/ nrdp. reply or dm ""mine dop"" to claim.

RFS: dupes https://t.co/C2vYRutFuh",0,2023-03-09 13:39:22
shopee,SE,"@khgbbovely ahh you bought it from shopee, yes i know that app. i thought you bought it from japanese web store. have you watched the movie tho?",1,2023-03-09 13:43:20
shopee,SE,"[WTS/🇲🇾] Stray Kids Nacific March Edition

💰RM28 each member, order from shopee

Chan❌
Changbin❌✅
Felix❌
I.N❌

❌STRICTLY NO BACKOUT❌
Please dm to reserve if you're interested🙏🏼
#pasarSKZ @stayMYtrade @SKZMarketMY",0,2023-03-09 13:44:13
shopee,SE,@kzzzenki ordered it from shopee,0,2023-03-09 13:56:42
shopee,SE,"28-01-2023
💌 Bookmail from: A book shop ( from shopee ) not very sure if they have twitter tho :') https://t.co/iKJKKOwlKk",0,2023-03-09 14:10:28
shopee,SE,"Anyone who have pets, don't ever buy petfood from this shop on shopee!
Very rude, sarcastic and didn't apologize for sending me the wrong catfood. Cara jwb pun rs mcm nak tampar je! https://t.co/eHV14mwUUi",11,2023-03-09 14:13:08
shopee,SE,"Avengers' Foreman, Tony Starch fixing the broken Mouse trap from a shopee delivery using mighty bond. the hunk bibi shrank a little because of flu 😣. #mightybondcanfixeverything https://t.co/D0RTWaWWsO",0,2023-03-09 14:14:02
shopee,SE,love her!! but it cost me an arm and a leg because i had some order it from shopee 🇲🇾 and then send it to🇧🇩 for me 😭😭 https://t.co/wH1ZQU1sS3,1,2023-03-09 14:16:08
shopee,SE,"@bb0un Too bad it can't be seen from outside of Thailand. Shopee restricts the download area. I suggest you to try other platforms in the future, like TikTok or something. I believe many fans outside of Thailand will be happy~!",4,2023-03-09 14:21:09
shopee,SE,"feta po ito ^^,direct from shopee and will only push thru if maget lahat.",0,2023-03-09 14:23:54
shopee,SE,"Here's a tip to save BIG when you shop - use ShopBack! You can earn Cashback when you shop online from over 500+ international and local brands including Shopee, Lazada, ZALORA &amp; more. Download the app and sign up with my referral link to get RM10! https://t.co/Nb43lHIqRQ",0,2023-03-09 14:35:27
shopee,SE,Help your friend to earn RM20 by registering Shopee and you can stand a chance to win Prizes up to RM20 from Durian Runtuh! T&amp;C's Apply. https://t.co/kwm54wvDd9 https://t.co/jWDPwpI2VF,0,2023-03-09 14:54:24
shopee,SE,@Prem_space will release to Shopee from all countries? Please this would make life easier for all fans 🥺🙄💞💞,0,2023-03-09 14:59:18
shopee,SE,"🥰 Last chance!! I have extra set 3 (Free size x 3) from Shopee Live for sale
💌 If anyone is interested to buy ,please DM me
✈️Ship worldwide!
#bb0un #prem_space #BounPrem #MerpclubxBounPrem https://t.co/YmdwfG07IM",0,2023-03-09 15:06:16
shopee,SE,tiktok shop has so much potential. i have been purchasing stuffs from tiktokshop than shopee,1,2023-03-09 15:13:21
shopee,SE,"WTS NACIFIC new event (double sided pc)

💰price TBA exclude postage

Availability:
Chan ❌
Lee Know ❌
Changbin ✅
Hyunjin ❌
Han ✅
Felix ✅
Seungmin ✅
I.N ❌

📌 will secure from shopee
📌 felix prefer to tie with cb

DM to buy! #pasarSKZ #pasarstraykids",0,2023-03-09 15:25:32
shopee,SE,@abd_jabbar Can get from Shopee?,0,2023-03-09 15:36:44
shopee,SE,"NACIFICxSKZ Round 18.0 ✨
2nd Early Reservation

RM26
CB✅

✏️Price exc local postage
✏️Confirm secure🙆‍♀️
✏️Secure from shopee
#pasarskz #pasarstraykidsMY #pasarskzmy #pasarstraykids https://t.co/AMbKgnD0x4",0,2023-03-09 15:36:45
shopee,SE,@irhamzin1 I bought from shopee! Salah pulak. It was rm350 https://t.co/AV4SCe6oXd,1,2023-03-09 15:40:03
shopee,SE,"#HanbinReads I See You Like I see a Flower by Na Tae-joo

Bought from shopee: https://t.co/OUzUPi7Hw8

#HANBIN #한빈 #비아이 #BI @shxx131bi131 https://t.co/p6xTEeRflm",28,2023-03-09 15:56:31
shopee,SE,"#SeoulStationNotice

please be reminded po to take unboxing video of your recently arrive parcels from us starting from the original waybill, there are a lot of issues being raised (shopee or even direct courier) para po may habol tayo sa courier if ever. thank you!",6,2023-03-09 15:58:09
shopee,SE,Help your friend to earn RM20 by registering Shopee and you can stand a chance to win Prizes up to RM20 from Durian Runtuh! T&amp;C's Apply. https://t.co/KHvpEhygFN https://t.co/HTMqRt7Xxo,0,2023-03-09 16:11:49
shopee,SE,"I'm glad, lately I manage to control myself from buying while watching tiktok live. Quite an achievement. Shopee pon tak rasa nak bukak 🤭",0,2023-03-09 16:16:24
shopee,SE,"@ktsudon_ @crispea_ pag shopee express they dont provide pouches anymore, i buy my own 💀 pag jnt express, u can just get pouches from them pag nagpick up hehe since malapit samin jnt, humihingi lang ako don directly HAHA

I haven’t tried the other couriers :)

I also print all my waybills :&gt;",1,2023-03-09 16:35:33
shopee,SE,"wts lfb ph | #kryptoclaims 

twice sealed ready to be digipack ver.

— 380 per album, w/ jyp gen pob 
     under feta, from shopee withmuu
     80 pesos dp, rembal once onhand 
— reply mine + member to claim https://t.co/qk1CimQs8P",19,2023-03-09 16:35:52
shopee,SE,"$SE will stop disclosing gross orders and GMV for Shopee quarterly, starting from 23Q1. Management team is deprioritizing sale volume. Wondering how far it will go and still manage to maintain its market position. https://t.co/pEbBIibpm2",1,2023-03-09 16:39:51
shopee,SE,"/ootd/ want to sell // wts
✨THRIFT PRELOVED BAJU CROP TOP POLO, KAOS, KNIT✨  

—harga start from 𝗥𝗽 𝟭𝟱.𝟬𝟬𝟬 
—kualitas premium &amp; full brand 
—freeong shopëe.
—dom Jawa Tengah 
DM @jonginaddct   https://t.co/ICVpSwq628",0,2023-03-09 16:40:02
shopee,SE,"/ootd/ want to sell // wts 
✨THRIFT PRELOVED CELANA HOTPANTS HIGH WAIST✨ 

—harga start from 𝗥𝗽 𝟯𝟬.𝟬𝟬𝟬 
—kualitas premium 
—freeong shopëė.
—dom Jawa Tengah 
DM @jonginaddct 
 https://t.co/mIfzuRtA1P",0,2023-03-09 16:40:05
shopee,SE,"wts want to sell lfb 🇮🇩

sold as set
photo set wonpil the present + pc pob pilmography from everline

harga tertera digambar 
bisa shopee
💌 dm

# photocard album bene day6 데이식스 원필 양도 #pasarday6 #ตลาดนัดday6 @DAY6TradingINA https://t.co/Btp8WpDXtO",0,2023-03-09 17:00:06
shopee,SE,"I saved a lot by using Lazada. Free shipping, Boost Lazada vouchers, stackable Lazada Bonus vouchers etc.

But sometimes I bought from Shopee too when it's cheaper than in Lazada.

Be a smart consumer.",1,2023-03-09 17:05:41
shopee,SE,"@enviviously if you do full on payment/checkout from shopee then it's mostly safe, unless you didn't read the description properly. most of the time it's just having different products from display pic... or that they're terrible rip offs from the original (example: a sanrio cardholder)",0,2023-03-09 17:31:56
shopee,SE,༶•┈┈⛧┈♛ from shopee ♛┈⛧┈┈•༶ https://t.co/iHjprO9Mwk,0,2023-03-09 20:00:14
shopee,SE,"threads/tweets about denise castillo AKA alyana kyle oroso

— scammer from Philippines
— steals proofs from shopee reviews 
— all the accounts included are from the same person

tags: kpop bns wts lfb wtb lfs ph scammer",7,2023-03-09 20:15:48
shopee,SE,tido lambat is quite scary cause tahu tahu je aku check out something from shopee 😭,0,2023-03-09 20:39:08
shopee,SE,"@shionsells These 3, can sco from ina (shopee export) https://t.co/qIRJUevEag",0,2023-03-09 21:11:06
shopee,SE,"Darling, no one said rich people can't use such clothes.

The whole point is SHE TRIED TO USE HER MONEY TO SHOE OFF HER CLOTHES BUT IT FAILED A BIG TIME.

Even you said it yourself that it looked like clothes from shopee 😂😂😂😂",79,2023-03-09 21:47:30
shopee,SE,"If ever i get soobin shopee pobs from random pooling may willing ba makipag trade jan for his other blonde pcs

Wts wtt lfb txt ph",0,2023-03-09 22:36:09
shopee,SE,"#yaniUPDATES

another budol from a shopee buyer. 2 DKZ Unsealed Albums 🫶

Thank You so much! https://t.co/o44zqMHr4A",0,2023-03-09 23:32:32
shopee,SE,@datukhensem yes thats why i only buy from rc shopee mall,0,2023-03-09 23:57:40
shopee,SE,@LazadaPH WOW! HER SHIFT FROM SHOPEE TO LAZADA. 😍😍😍,3,2023-03-10 03:31:38
shopee,SE,"WTS WANT TO SELL

FLIMTY FIT SLIM AND HEALTHY PRODUCT ONLY FROM PINK EDITION UNDERPRICE

❗️NO  VOUCHER

IDR 160.000 INC ALL PACKING+FEE

📍jaktim, ina
shopee : https://t.co/O02xnfCpp3

blackpink bp pop up store exhibition https://t.co/kIIbzM3FkA",0,2023-03-10 03:32:27
shopee,SE,"@ms_angel_14 yeah, buy from Shopee, the seller buy from Unipin or Codashop but they sell cheaper and gave receipt too so it's legal",0,2023-03-10 03:34:07
shopee,SE,my friends literally dress better than this bitch😀 wdym tippy toe-ing awkwardly like that and then pulling out tas selempang abang2 harga 13 rebu from shopee😀😀😀,2,2023-03-10 03:36:13
shopee,SE,"Racun Shopee #OOTD
Sweater : https://t.co/1nHVtAd9Fm
Tanktop : https://t.co/ZmZIV5ycd8
Kalung : https://t.co/ysgp7GyCWn
Sepatu : https://t.co/E3bXYa114u
Celana : https://t.co/cGjGzaPc5T

© Pict from pinterest
📥 Text me for credit

Baca Artikel Review
🗞 https://t.co/W7VYu6tg14 https://t.co/kT6EKI6tx6",1,2023-03-10 03:45:20
shopee,SE,"I attached the butterfly ear cuffs I bought from Shopee into a gold headband for my daughter's Prom look: fairy-cottage core. ✨️

Cozy's hair and makeup by me, and dress ensemble from my wardrobe. ✨️
https://t.co/eyyuydAYv4",1,2023-03-10 03:53:24
shopee,SE,@Beautyra_os Haiiii get your loose/sets raya collection from my shopee💜 boleh request wish card tau! https://t.co/Wsul24SZAr,0,2023-03-10 03:57:05
shopee,SE,"@Beautyra_os Buy hereeee at BeauTyra's official shopee
Lip Dessert :https://t.co/UFGzeBOumQ
Httm :https://t.co/uzPbIDsf46
For loose item can only get from our beaubosses 🤍 if you're form Sarawak can purchase from meee hehe https://t.co/dDSkLMovbO",1,2023-03-10 04:02:09
shopee,SE,"The scammers are willing to invest money for the task and if the target risks their money for additional 10%-30% commission, they will remove said target from the group and the hard-earned money will be wasted. The main scam that they are doing is the Shopee mission, (8/n)",0,2023-03-10 04:09:20
shopee,SE,Help your friend to earn RM20 by registering Shopee and you can stand a chance to win Prizes up to RM20 from Durian Runtuh! T&amp;C's Apply. https://t.co/BbF09rp10q https://t.co/s6DSw8eocX,0,2023-03-10 04:32:13
shopee,SE,can i get this from shopee indonesia😭,1,2023-03-10 04:57:51
shopee,SE,"@Multifandom0325 if you buy from shopee, yes!",0,2023-03-10 05:08:17
shopee,SE,— feedback from shopee #fromcastl ♡ https://t.co/2sVwpmkJoK,0,2023-03-10 05:13:47
shopee,SE,"shopee order from korea just took 1 week and 2 days to arrive! 😭 LOVE IT (&amp; good thing wala na damage aking album) 😭😭😭 

meanwhile china parcels 💀",0,2023-03-10 05:24:26
shopee,SE,"Racun Shopee #OOTD
Rok : https://t.co/WPHDW5dUvo
Atasan : https://t.co/iNonaxdfEj
Vest : https://t.co/QyL118Lbgr
Tas : https://t.co/rcd39wuv3v
Sepatu : https://t.co/1UeO4GrogX

© Pict from pinterest
📥 Text me for credit

Baca Artikel Review
🗞 https://t.co/W7VYu6tg14 https://t.co/IH8OeLaDut",0,2023-03-10 05:33:43
shopee,SE,"Phone cases from previous collections will also be available for purchase on Shopee next, kindly look forward to it 💗",2,2023-03-10 05:35:55
shopee,SE,Actually i can just buy it from shopee but mahal af for a student like me 🥹 its like rm30+ for one stick,0,2023-03-10 05:45:56
shopee,SE,"wts want to sell looking for buyer lfb monsta x kihyun photocard pc

kit only voyager album with postcards 130k
fantasia fatal love kihno set 250k

prices in IDR - dm for other currencies
ship ww &amp; shopee from INA
몬스타엑스 기현 양도 포카 #pasarmonstax #pasarmx 
#ตลาดนัดมอนเบเบ้ https://t.co/SD7k85kwdp",0,2023-03-10 05:54:58
shopee,SE,"On their website The ticket to #Zoonegara was RM45 for adults and RM18 for children. I bought mine from Shopee for RM37.90 and RM14.60 for children . This is the second time I bought tickets from Travelog. 

https://t.co/LmuUl1WTgl https://t.co/MqyqZvRRc3",1,2023-03-10 06:19:42
shopee,SE,"@draensaari I get mine from Shopee, but there are a lot of camera stores in Pudu Plaza. 

I'm a big fan of Peak Design bags, I use their 3L Everyday Sling to carry my smaller Leica and Fujifilm cameras 😀",2,2023-03-10 06:48:35
shopee,SE,Lecturer wants us to must have the latest 2023ver of solidworks cause blah blah features blah blah and I'm stuck at downloading 80% from a shady copy from shopee,0,2023-03-10 06:49:29
shopee,SE,"Yen nak dua orang je hahaha, Help your friend to earn RM20 by registering Shopee and you can stand a chance to win Prizes up to RM20 from Durian Runtuh! T&amp;C's Apply. https://t.co/9bqL9C0Bv6 https://t.co/h8Q5XGNznF",14,2023-03-10 06:49:40
shopee,SE,so.... the one on shopee is actually how these are made??! from a real croissant???,1,2023-03-10 06:50:11
